hotel,arrival_date_year,arrival_date_month,stays_in_week_nights,stays_in_weekend_nights,meal,Meal_cost,country,market_segment,daily_rate_per_night,required_car_parking_spaces,Revenue
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Online TA,$86.40 ,0,$336.70 
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Online TA,$94.40 ,0,$367.88 
City Hotel,2020,March,1,0,SC,$35.00 ,GBR,Online TA,$98.00 ,0,"$1,029.00 "
City Hotel,2020,March,1,1,BB,$12.99 ,PRT,Online TA,$108.00 ,0,$841.75 
City Hotel,2020,May,2,0,BB,$12.99 ,NLD,Online TA,$180.00 ,0,"$1,402.92 "
City Hotel,2020,May,1,0,SC,$35.00 ,PRT,Online TA,$95.00 ,0,$997.50 
City Hotel,2018,August,4,1,BB,$12.99 ,PRT,Online TA,$90.00 ,0,"$1,753.65 "
City Hotel,2018,August,3,1,BB,$12.99 ,PRT,Online TA,$119.50 ,0,"$1,862.77 "
City Hotel,2018,October,3,0,BB,$12.99 ,PRT,Online TA,$174.00 ,0,"$2,034.23 "
City Hotel,2018,October,3,0,BB,$12.99 ,PRT,Online TA,$136.00 ,0,"$1,589.98 "
City Hotel,2018,October,1,0,BB,$12.99 ,PRT,Online TA,$120.00 ,0,$467.64 
City Hotel,2018,October,3,0,BB,$12.99 ,PRT,Online TA,$120.00 ,0,"$1,402.92 "
City Hotel,2018,September,0,1,BB,$12.99 ,PRT,Online TA,$124.00 ,0,$483.23 
City Hotel,2018,September,2,0,BB,$12.99 ,PRT,Online TA,$138.00 ,0,"$1,075.57 "
City Hotel,2018,September,3,1,BB,$12.99 ,PRT,Online TA,$92.17 ,0,"$1,436.75 "
City Hotel,2019,April,1,2,BB,$12.99 ,DEU,Online TA,$101.00 ,0,"$1,180.79 "
City Hotel,2019,April,4,2,BB,$12.99 ,BRA,Online TA,$138.00 ,0,"$3,226.72 "
City Hotel,2019,April,4,2,BB,$12.99 ,BRA,Online TA,$159.00 ,0,"$3,717.74 "
City Hotel,2019,April,0,1,BB,$12.99 ,ITA,Online TA,$104.00 ,0,$405.29 
City Hotel,2019,April,3,0,BB,$12.99 ,DEU,Online TA,$201.00 ,0,"$2,349.89 "
City Hotel,2019,April,2,0,SC,$35.00 ,DEU,Online TA,$119.00 ,0,"$2,499.00 "
City Hotel,2019,August,3,0,BB,$12.99 ,ESP,Online TA,$151.00 ,0,"$1,765.34 "
City Hotel,2019,August,3,2,BB,$12.99 ,MUS,Online TA,$171.00 ,0,"$3,331.93 "
City Hotel,2019,August,2,2,BB,$12.99 ,ESP,Online TA,$151.00 ,0,"$2,353.79 "
City Hotel,2019,August,5,2,SC,$35.00 ,TUR,Online TA,$139.00 ,0,"$10,216.50 "
City Hotel,2019,August,1,2,BB,$12.99 ,PRT,Online TA,$130.67 ,0,"$1,527.66 "
City Hotel,2019,August,2,1,BB,$12.99 ,GIB,Online TA,$165.67 ,0,"$1,936.85 "
City Hotel,2019,August,1,0,BB,$12.99 ,DEU,Online TA,$124.00 ,0,$483.23 
City Hotel,2019,August,1,1,BB,$12.99 ,FRA,Online TA,$140.00 ,0,"$1,091.16 "
City Hotel,2019,August,4,0,BB,$12.99 ,PRT,Online TA,$101.45 ,0,"$1,581.40 "
City Hotel,2019,February,2,1,SC,$35.00 ,BRA,Online TA,$79.00 ,0,"$2,488.50 "
City Hotel,2019,February,4,1,BB,$12.99 ,FRA,Online TA,$127.00 ,0,"$2,474.60 "
City Hotel,2019,February,2,0,BB,$12.99 ,DEU,Online TA,$106.00 ,0,$826.16 
City Hotel,2019,February,3,1,BB,$12.99 ,PRT,Online TA,$66.22 ,0,"$1,032.24 "
City Hotel,2019,February,0,2,SC,$35.00 ,ZAF,Online TA,$79.00 ,0,"$1,659.00 "
City Hotel,2019,February,0,1,BB,$12.99 ,PRT,Online TA,$85.00 ,0,$331.25 
City Hotel,2019,January,1,2,BB,$12.99 ,DEU,Online TA,$78.30 ,0,$915.41 
City Hotel,2019,June,6,4,BB,$12.99 ,SAU,Online TA,$213.00 ,0,"$8,300.61 "
City Hotel,2019,June,4,2,BB,$12.99 ,LBN,Online TA,$156.00 ,0,"$3,647.59 "
City Hotel,2019,June,3,2,BB,$12.99 ,BRA,Online TA,$156.00 ,0,"$3,039.66 "
City Hotel,2019,June,1,0,BB,$12.99 ,PRT,Online TA,$91.00 ,0,$354.63 
City Hotel,2019,March,3,0,BB,$12.99 ,GBR,Online TA,$133.00 ,0,"$1,554.90 "
City Hotel,2019,March,2,2,BB,$12.99 ,CHN,Online TA,$85.96 ,0,"$1,339.94 "
City Hotel,2019,March,5,1,HB,$17.99 ,UKR,Online TA,$169.17 ,0,"$5,478.06 "
City Hotel,2019,March,4,2,BB,$12.99 ,AGO,Online TA,$103.00 ,0,"$2,408.35 "
City Hotel,2019,March,1,0,BB,$12.99 ,PRT,Online TA,$101.00 ,0,$393.60 
City Hotel,2019,March,1,0,BB,$12.99 ,PRT,Online TA,$101.00 ,0,$393.60 
City Hotel,2019,March,2,2,BB,$12.99 ,ARE,Online TA,$161.00 ,0,"$2,509.67 "
City Hotel,2019,March,3,1,SC,$35.00 ,ESP,Online TA,$109.00 ,0,"$4,578.00 "
City Hotel,2019,May,1,0,SC,$35.00 ,PRT,Online TA,$129.00 ,0,"$1,354.50 "
City Hotel,2019,May,3,0,BB,$12.99 ,GBR,Online TA,$143.00 ,0,"$1,671.81 "
City Hotel,2019,May,0,1,BB,$12.99 ,BRA,Online TA,$97.00 ,0,$378.01 
City Hotel,2019,September,2,2,BB,$12.99 ,PRT,Online TA,$144.14 ,0,"$2,246.85 "
City Hotel,2019,September,2,0,BB,$12.99 ,ESP,Online TA,$184.00 ,0,"$1,434.10 "
City Hotel,2019,September,1,0,BB,$12.99 ,PRT,Online TA,$143.00 ,0,$557.27 
City Hotel,2019,September,1,0,SC,$35.00 ,ESP,Online TA,$129.00 ,0,"$1,354.50 "
City Hotel,2019,September,1,0,BB,$12.99 ,PRT,Online TA,$150.15 ,0,$585.13 
City Hotel,2020,April,3,0,SC,$35.00 ,HKG,Online TA,$160.00 ,0,"$5,040.00 "
City Hotel,2020,April,2,0,SC,$35.00 ,AUS,Online TA,$160.00 ,0,"$3,360.00 "
City Hotel,2020,April,2,0,SC,$35.00 ,CN,Online TA,$160.00 ,0,"$3,360.00 "
City Hotel,2020,April,2,2,SC,$35.00 ,CHE,Online TA,$160.00 ,0,"$6,720.00 "
City Hotel,2020,August,1,1,BB,$12.99 ,GBR,Online TA,$190.00 ,0,"$1,480.86 "
City Hotel,2020,August,0,1,BB,$12.99 ,PRT,Online TA,$160.00 ,0,$623.52 
City Hotel,2020,February,1,0,SC,$35.00 ,PRT,Online TA,$88.00 ,0,$924.00 
City Hotel,2020,February,4,2,BB,$12.99 ,GBR,Online TA,$90.10 ,0,"$2,106.72 "
City Hotel,2020,February,3,1,BB,$12.99 ,FRA,Online TA,$100.30 ,0,"$1,563.48 "
City Hotel,2020,January,14,5,BB,$12.99 ,AGO,Online TA,$168.30 ,0,"$12,461.44 "
City Hotel,2020,July,1,1,BB,$12.99 ,USA,Online TA,$210.00 ,0,"$1,636.74 "
City Hotel,2020,July,5,2,SC,$35.00 ,DEU,Online TA,$145.43 ,0,"$10,689.10 "
City Hotel,2020,June,3,1,BB,$12.99 ,ISR,Online TA,$200.00 ,0,"$3,117.60 "
City Hotel,2020,June,1,1,BB,$12.99 ,PRT,Online TA,$180.00 ,0,"$1,402.92 "
City Hotel,2020,March,1,0,SC,$35.00 ,PRT,Online TA,$62.40 ,0,$655.20 
City Hotel,2020,March,2,2,BB,$12.99 ,PRT,Online TA,$82.69 ,0,"$1,288.97 "
City Hotel,2020,March,1,0,BB,$12.99 ,ZAF,Online TA,$108.00 ,0,$420.88 
City Hotel,2020,May,1,0,SC,$35.00 ,PRT,Online TA,$150.00 ,0,"$1,575.00 "
City Hotel,2020,May,1,0,BB,$12.99 ,LUX,Online TA,$180.00 ,0,$701.46 
City Hotel,2020,May,2,0,SC,$35.00 ,ESP,Online TA,$150.00 ,0,"$3,150.00 "
City Hotel,2020,May,0,1,BB,$12.99 ,PRT,Online TA,$160.00 ,0,$623.52 
City Hotel,2020,May,3,0,SC,$35.00 ,MAR,Online TA,$160.00 ,0,"$5,040.00 "
City Hotel,2018,August,5,2,BB,$12.99 ,PRT,Online TA,$76.50 ,0,"$2,086.84 "
City Hotel,2018,August,0,1,BB,$12.99 ,PRT,Online TA,$99.00 ,0,$385.80 
City Hotel,2018,December,0,1,BB,$12.99 ,PRT,Online TA,$104.25 ,0,$406.26 
City Hotel,2018,December,3,0,BB,$12.99 ,BRA,Online TA,$160.83 ,0,"$1,880.26 "
City Hotel,2018,December,3,0,BB,$12.99 ,BRA,Online TA,$142.67 ,0,"$1,667.95 "
City Hotel,2018,November,1,0,BB,$12.99 ,PRT,Online TA,$85.00 ,0,$331.25 
City Hotel,2018,November,2,0,SC,$35.00 ,PRT,Online TA,$76.50 ,0,"$1,606.50 "
City Hotel,2018,October,3,0,BB,$12.99 ,PRT,Online TA,$120.00 ,0,"$1,402.92 "
City Hotel,2018,September,3,0,BB,$12.99 ,PRT,Online TA,$117.67 ,0,"$1,375.68 "
City Hotel,2018,September,2,0,BB,$12.99 ,PRT,Online TA,$127.80 ,0,$996.07 
City Hotel,2018,September,2,0,BB,$12.99 ,PRT,Online TA,$136.00 ,0,"$1,059.98 "
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Online TA,$120.00 ,0,$467.64 
City Hotel,2019,April,1,0,BB,$12.99 ,ESP,Online TA,$95.00 ,0,$370.22 
City Hotel,2019,April,2,1,BB,$12.99 ,ITA,Online TA,$116.33 ,0,"$1,360.01 "
City Hotel,2019,April,1,0,BB,$12.99 ,GBR,Online TA,$146.00 ,0,$568.96 
City Hotel,2019,April,0,1,BB,$12.99 ,PRT,Online TA,$101.00 ,0,$393.60 
City Hotel,2019,August,1,2,BB,$12.99 ,DEU,Online TA,$151.00 ,0,"$1,765.34 "
City Hotel,2019,August,1,1,HB,$17.99 ,PRT,Online TA,$189.00 ,0,"$2,040.07 "
City Hotel,2019,August,3,0,SC,$35.00 ,PRT,Online TA,$103.69 ,0,"$3,266.24 "
City Hotel,2019,February,3,0,BB,$12.99 ,ESP,Online TA,$127.00 ,0,"$1,484.76 "
City Hotel,2019,February,2,0,BB,$12.99 ,ESP,Online TA,$91.00 ,0,$709.25 
City Hotel,2019,February,2,0,BB,$12.99 ,ESP,Online TA,$127.00 ,0,$989.84 
City Hotel,2019,February,2,1,BB,$12.99 ,CHE,Online TA,$85.00 ,0,$993.74 
City Hotel,2019,February,3,1,BB,$12.99 ,CHE,Online TA,$171.00 ,0,"$2,665.55 "
City Hotel,2019,February,2,2,BB,$12.99 ,NLD,Online TA,$112.50 ,0,"$1,753.65 "
City Hotel,2019,January,1,2,BB,$12.99 ,ESP,Online TA,$91.45 ,0,"$1,069.14 "
City Hotel,2019,January,5,2,BB,$12.99 ,FIN,Online TA,$78.30 ,0,"$2,135.95 "
City Hotel,2019,July,1,0,BB,$12.99 ,GBR,Online TA,$151.00 ,0,$588.45 
City Hotel,2019,July,3,0,BB,$12.99 ,FRA,Online TA,$151.00 ,0,"$1,765.34 "
City Hotel,2019,July,1,1,SC,$35.00 ,PRT,Online TA,$139.00 ,0,"$2,919.00 "
City Hotel,2019,June,3,0,BB,$12.99 ,SWE,Online TA,$142.67 ,0,"$1,667.95 "
City Hotel,2019,June,2,0,BB,$12.99 ,AUS,Online TA,$156.00 ,0,"$1,215.86 "
City Hotel,2019,June,2,0,BB,$12.99 ,PRT,Online TA,$156.00 ,0,"$1,215.86 "
City Hotel,2019,June,3,1,SC,$35.00 ,NLD,Online TA,$116.50 ,0,"$4,893.00 "
City Hotel,2019,June,1,0,SC,$35.00 ,IRL,Online TA,$79.00 ,0,$829.50 
City Hotel,2019,June,3,0,BB,$12.99 ,FRA,Online TA,$159.33 ,0,"$1,862.73 "
City Hotel,2019,March,2,2,BB,$12.99 ,CHN,Online TA,$85.96 ,0,"$1,339.94 "
City Hotel,2019,March,2,1,BB,$12.99 ,FRA,Online TA,$124.00 ,0,"$1,449.68 "
City Hotel,2019,March,3,2,BB,$12.99 ,ESP,Online TA,$214.60 ,0,"$4,181.48 "
City Hotel,2019,March,7,2,BB,$12.99 ,CHN,Online TA,$158.22 ,0,"$5,549.25 "
City Hotel,2019,March,3,0,BB,$12.99 ,ESP,Online TA,$171.67 ,0,"$2,006.99 "
City Hotel,2019,March,2,1,HB,$17.99 ,ESP,Online TA,$185.67 ,0,"$3,006.18 "
City Hotel,2019,March,1,2,BB,$12.99 ,ITA,Online TA,$144.33 ,0,"$1,687.36 "
City Hotel,2019,May,0,1,BB,$12.99 ,DEU,Online TA,$125.00 ,0,$487.13 
City Hotel,2019,May,2,0,BB,$12.99 ,PRT,Online TA,$108.57 ,0,$846.19 
City Hotel,2019,May,2,0,BB,$12.99 ,PRT,Online TA,$108.57 ,0,$846.19 
City Hotel,2019,May,1,0,SC,$35.00 ,TUR,Online TA,$119.00 ,0,"$1,249.50 "
City Hotel,2019,May,1,0,BB,$12.99 ,PRT,Online TA,$111.35 ,0,$433.93 
City Hotel,2019,May,2,2,BB,$12.99 ,BRA,Online TA,$130.48 ,0,"$2,033.92 "
City Hotel,2020,April,1,0,SC,$35.00 ,CHE,Online TA,$114.00 ,0,"$1,197.00 "
City Hotel,2020,April,1,0,SC,$35.00 ,AUS,Online TA,$115.00 ,0,"$1,207.50 "
City Hotel,2020,April,2,0,SC,$35.00 ,ESP,Online TA,$150.00 ,0,"$3,150.00 "
City Hotel,2020,April,1,0,BB,$12.99 ,DEU,Online TA,$180.00 ,0,$701.46 
City Hotel,2020,April,1,0,SC,$35.00 ,GBR,Online TA,$160.00 ,0,"$1,680.00 "
City Hotel,2020,August,1,0,BB,$12.99 ,PRT,Online TA,$230.00 ,0,$896.31 
City Hotel,2020,February,8,4,BB,$12.99 ,AGO,Online TA,$108.80 ,0,"$5,087.92 "
City Hotel,2020,February,3,1,BB,$12.99 ,FRA,Online TA,$138.55 ,0,"$2,159.72 "
City Hotel,2020,February,1,0,SC,$35.00 ,PRT,Online TA,$88.00 ,0,$924.00 
City Hotel,2020,February,3,0,BB,$12.99 ,FRA,Online TA,$168.00 ,0,"$1,964.09 "
City Hotel,2020,February,3,0,BB,$12.99 ,FRA,Online TA,$168.00 ,0,"$1,964.09 "
City Hotel,2020,February,4,2,BB,$12.99 ,ARE,Online TA,$100.30 ,0,"$2,345.21 "
City Hotel,2020,February,3,1,BB,$12.99 ,GBR,Online TA,$100.30 ,0,"$1,563.48 "
City Hotel,2020,February,4,1,BB,$12.99 ,FRA,Online TA,$100.30 ,0,"$1,954.35 "
City Hotel,2020,January,1,0,BB,$12.99 ,ESP,Online TA,$89.50 ,0,$348.78 
City Hotel,2020,January,1,0,SC,$35.00 ,ESP,Online TA,$79.50 ,0,$834.75 
City Hotel,2020,January,1,0,BB,$12.99 ,PRT,Online TA,$108.00 ,0,$420.88 
City Hotel,2020,January,1,0,BB,$12.99 ,PRT,Online TA,$117.00 ,0,$455.95 
City Hotel,2020,January,1,0,SC,$35.00 ,NLD,Online TA,$70.00 ,0,$735.00 
City Hotel,2020,January,3,2,BB,$12.99 ,ITA,Online TA,$102.00 ,0,"$1,987.47 "
City Hotel,2020,January,2,0,BB,$12.99 ,KAZ,Online TA,$98.00 ,0,$763.81 
City Hotel,2020,January,4,0,BB,$12.99 ,FRA,Online TA,$91.80 ,0,"$1,430.98 "
City Hotel,2020,January,5,3,SC,$35.00 ,AGO,Online TA,$74.80 ,0,"$6,283.20 "
City Hotel,2020,July,3,2,SC,$35.00 ,DEU,Online TA,$128.00 ,0,"$6,720.00 "
City Hotel,2020,July,2,1,BB,$12.99 ,FRA,Online TA,$166.67 ,0,"$1,948.54 "
City Hotel,2020,July,1,2,SC,$35.00 ,PRT,Online TA,$126.00 ,0,"$3,969.00 "
City Hotel,2020,June,2,0,BB,$12.99 ,PRT,Online TA,$190.00 ,0,"$1,480.86 "
City Hotel,2020,June,3,0,SC,$35.00 ,AUS,Online TA,$146.67 ,0,"$4,620.10 "
City Hotel,2020,March,6,2,HB,$17.99 ,PRT,Online TA,$255.00 ,0,"$11,009.88 "
City Hotel,2020,March,4,0,BB,$12.99 ,FRA,Online TA,$96.05 ,0,"$1,497.23 "
City Hotel,2020,March,2,2,BB,$12.99 ,PRT,Online TA,$87.04 ,0,"$1,356.78 "
City Hotel,2020,March,3,1,SC,$35.00 ,DEU,Online TA,$83.30 ,0,"$3,498.60 "
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Online TA,$86.40 ,0,$336.70 
City Hotel,2020,May,2,0,BB,$12.99 ,ESP,Online TA,$210.00 ,0,"$1,636.74 "
City Hotel,2020,May,1,0,SC,$35.00 ,RUS,Online TA,$160.00 ,0,"$1,680.00 "
City Hotel,2020,May,3,2,BB,$12.99 ,ITA,Online TA,$254.00 ,0,"$4,949.19 "
City Hotel,2020,May,2,1,BB,$12.99 ,FRA,Online TA,$163.33 ,0,"$1,909.49 "
City Hotel,2020,May,1,0,SC,$35.00 ,SVK,Online TA,$120.00 ,0,"$1,260.00 "
City Hotel,2020,May,2,0,BB,$12.99 ,PRT,Online TA,$190.00 ,0,"$1,480.86 "
City Hotel,2018,August,2,1,BB,$12.99 ,PRT,Online TA,$153.00 ,0,"$1,788.72 "
City Hotel,2018,August,2,1,BB,$12.99 ,PRT,Online TA,$153.00 ,0,"$1,788.72 "
City Hotel,2018,August,4,1,BB,$12.99 ,PRT,Online TA,$109.00 ,0,"$2,123.87 "
City Hotel,2018,November,4,1,BB,$12.99 ,PRT,Online TA,$85.85 ,0,"$1,672.79 "
City Hotel,2018,November,2,0,BB,$12.99 ,PRT,Online TA,$77.93 ,0,$607.39 
City Hotel,2018,October,3,1,BB,$12.99 ,PRT,Online TA,$120.00 ,0,"$1,870.56 "
City Hotel,2018,October,4,2,BB,$12.99 ,PRT,Online TA,$139.17 ,0,"$3,254.07 "
City Hotel,2018,October,4,0,BB,$12.99 ,PRT,Online TA,$166.25 ,0,"$2,591.51 "
City Hotel,2018,October,1,1,BB,$12.99 ,PRT,Online TA,$103.00 ,0,$802.78 
City Hotel,2018,October,1,1,BB,$12.99 ,PRT,Online TA,$112.00 ,0,$872.93 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Online TA,$95.00 ,0,$370.22 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Online TA,$95.00 ,0,$370.22 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Online TA,$105.00 ,0,$409.19 
City Hotel,2018,September,1,0,BB,$12.99 ,PRT,Online TA,$136.00 ,0,$529.99 
City Hotel,2018,September,2,2,BB,$12.99 ,PRT,Online TA,$212.00 ,0,"$3,304.66 "
City Hotel,2019,April,2,0,BB,$12.99 ,CHN,Online TA,$95.00 ,0,$740.43 
City Hotel,2019,April,1,0,SC,$35.00 ,ESP,Online TA,$89.00 ,0,$934.50 
City Hotel,2019,April,6,2,BB,$12.99 ,GBR,Online TA,$200.75 ,0,"$6,258.58 "
City Hotel,2019,April,0,1,BB,$12.99 ,FRA,Online TA,$95.00 ,0,$370.22 
City Hotel,2019,April,0,1,BB,$12.99 ,PRT,Online TA,$101.00 ,0,$393.60 
City Hotel,2019,April,1,0,SC,$35.00 ,FIN,Online TA,$89.00 ,0,$934.50 
City Hotel,2019,April,2,1,BB,$12.99 ,BRA,Online TA,$149.00 ,0,"$1,741.96 "
City Hotel,2019,April,2,1,BB,$12.99 ,BRA,Online TA,$167.00 ,0,"$1,952.40 "
City Hotel,2019,August,0,1,BB,$12.99 ,GBR,Online TA,$201.00 ,0,$783.30 
City Hotel,2019,August,2,0,BB,$12.99 ,FRA,Online TA,$156.00 ,0,"$1,215.86 "
City Hotel,2019,August,5,1,BB,$12.99 ,FRA,Online TA,$142.00 ,0,"$3,320.24 "
City Hotel,2019,August,1,0,BB,$12.99 ,PRT,Online TA,$130.00 ,0,$506.61 
City Hotel,2019,August,2,1,BB,$12.99 ,HUN,Online TA,$151.67 ,0,"$1,773.17 "
City Hotel,2019,February,3,0,SC,$35.00 ,DEU,Online TA,$79.00 ,0,"$2,488.50 "
City Hotel,2019,February,2,0,SC,$35.00 ,ESP,Online TA,$79.00 ,0,"$1,659.00 "
City Hotel,2019,February,2,1,BB,$12.99 ,GBR,Online TA,$85.00 ,0,$993.74 
City Hotel,2019,February,1,2,BB,$12.99 ,FRA,Online TA,$85.00 ,0,$993.74 
City Hotel,2019,February,1,2,BB,$12.99 ,FRA,Online TA,$85.00 ,0,$993.74 
City Hotel,2019,February,1,2,SC,$35.00 ,FRA,Online TA,$79.00 ,0,"$2,488.50 "
City Hotel,2019,February,1,0,BB,$12.99 ,PRT,Online TA,$70.07 ,0,$273.06 
City Hotel,2019,February,1,1,BB,$12.99 ,ESP,Online TA,$115.00 ,0,$896.31 
City Hotel,2019,January,2,0,SC,$35.00 ,PRT,Online TA,$67.50 ,0,"$1,417.50 "
City Hotel,2019,January,2,1,BB,$12.99 ,DEU,Online TA,$87.00 ,0,"$1,017.12 "
City Hotel,2019,January,11,4,BB,$12.99 ,MOZ,Online TA,$81.00 ,0,"$4,734.86 "
City Hotel,2019,January,0,2,BB,$12.99 ,ESP,Online TA,$77.25 ,0,$602.09 
City Hotel,2019,January,0,2,BB,$12.99 ,ESP,Online TA,$86.25 ,0,$672.23 
City Hotel,2019,January,0,2,BB,$12.99 ,ESP,Online TA,$100.30 ,0,$781.74 
City Hotel,2019,January,2,2,SC,$35.00 ,ISR,Online TA,$68.40 ,0,"$2,872.80 "
City Hotel,2019,January,2,0,BB,$12.99 ,BEL,Online TA,$72.80 ,0,$567.40 
City Hotel,2019,January,1,0,SC,$35.00 ,PRT,Online TA,$75.00 ,0,$787.50 
City Hotel,2019,January,3,1,BB,$12.99 ,ITA,Online TA,$70.40 ,0,"$1,097.40 "
City Hotel,2019,July,1,0,BB,$12.99 ,FRA,Online TA,$197.00 ,0,$767.71 
City Hotel,2019,July,1,0,BB,$12.99 ,DEU,Online TA,$166.00 ,0,$646.90 
City Hotel,2019,July,1,0,BB,$12.99 ,SWE,Online TA,$169.00 ,0,$658.59 
City Hotel,2019,June,2,1,BB,$12.99 ,ESP,Online TA,$221.00 ,0,"$2,583.71 "
City Hotel,2019,June,1,2,BB,$12.99 ,ESP,Online TA,$123.33 ,0,"$1,441.85 "
City Hotel,2019,June,2,1,SC,$35.00 ,FRA,Online TA,$129.00 ,0,"$4,063.50 "
City Hotel,2019,June,1,0,BB,$12.99 ,PRT,Online TA,$91.00 ,0,$354.63 
City Hotel,2019,June,3,1,HB,$17.99 ,NOR,Online TA,$194.00 ,0,"$4,188.07 "
City Hotel,2019,March,1,2,BB,$12.99 ,ITA,Online TA,$144.33 ,0,"$1,687.36 "
City Hotel,2019,May,1,0,BB,$12.99 ,FRA,Online TA,$156.00 ,0,$607.93 
City Hotel,2019,May,3,1,BB,$12.99 ,DEU,Online TA,$141.00 ,0,"$2,197.91 "
City Hotel,2019,May,4,0,BB,$12.99 ,IRL,Online TA,$221.00 ,0,"$3,444.95 "
City Hotel,2019,May,2,0,BB,$12.99 ,GBR,Online TA,$119.50 ,0,$931.38 
City Hotel,2019,May,1,0,BB,$12.99 ,ESP,Online TA,$111.35 ,0,$433.93 
City Hotel,2019,September,2,0,BB,$12.99 ,PRT,Online TA,$201.50 ,0,"$1,570.49 "
City Hotel,2019,September,2,0,SC,$35.00 ,FRA,Online TA,$149.00 ,0,"$3,129.00 "
City Hotel,2020,April,4,2,BB,$12.99 ,FRA,Online TA,$224.00 ,0,"$5,237.57 "
City Hotel,2020,April,3,0,BB,$12.99 ,ESP,Online TA,$210.00 ,0,"$2,455.11 "
City Hotel,2020,April,3,0,BB,$12.99 ,ESP,Online TA,$210.00 ,0,"$2,455.11 "
City Hotel,2020,April,2,2,BB,$12.99 ,PRT,Online TA,$290.00 ,0,"$4,520.52 "
City Hotel,2020,August,5,2,BB,$12.99 ,ESP,Online TA,$232.57 ,0,"$6,344.28 "
City Hotel,2020,February,19,8,BB,$12.99 ,GBR,Online TA,$99.29 ,0,"$10,447.19 "
City Hotel,2020,February,1,1,SC,$35.00 ,PRT,Online TA,$88.00 ,0,"$1,848.00 "
City Hotel,2020,February,3,1,BB,$12.99 ,CZE,Online TA,$91.80 ,0,"$1,430.98 "
City Hotel,2020,February,2,2,BB,$12.99 ,ESP,Online TA,$91.80 ,0,"$1,430.98 "
City Hotel,2020,February,4,2,BB,$12.99 ,PRT,Online TA,$66.64 ,0,"$1,558.18 "
City Hotel,2020,February,4,2,SC,$35.00 ,PRT,Online TA,$70.40 ,0,"$4,435.20 "
City Hotel,2020,February,5,2,BB,$12.99 ,DNK,Online TA,$134.30 ,0,"$3,663.57 "
City Hotel,2020,February,0,1,BB,$12.99 ,MAC,Online TA,$108.00 ,0,$420.88 
City Hotel,2020,February,5,2,BB,$12.99 ,FRA,Online TA,$106.13 ,0,"$2,895.12 "
City Hotel,2020,February,3,0,BB,$12.99 ,ITA,Online TA,$161.33 ,0,"$1,886.11 "
City Hotel,2020,January,2,2,BB,$12.99 ,ITA,Online TA,$146.20 ,0,"$2,278.97 "
City Hotel,2020,January,3,0,SC,$35.00 ,NLD,Online TA,$88.00 ,0,"$2,772.00 "
City Hotel,2020,January,4,0,BB,$12.99 ,SWE,Online TA,$115.60 ,0,"$1,801.97 "
City Hotel,2020,January,22,8,BB,$12.99 ,AGO,Online TA,$94.88 ,0,"$11,092.42 "
City Hotel,2020,January,2,2,BB,$12.99 ,IRN,Online TA,$83.30 ,0,"$1,298.48 "
City Hotel,2020,January,13,5,BB,$12.99 ,AGO,Online TA,$94.35 ,0,"$6,618.28 "
City Hotel,2020,January,5,3,BB,$12.99 ,BRA,Online TA,$108.80 ,0,"$3,391.95 "
City Hotel,2020,January,21,8,BB,$12.99 ,CPV,Online TA,$133.36 ,0,"$15,071.41 "
City Hotel,2020,January,10,4,SC,$35.00 ,PRT,Online TA,$74.80 ,0,"$10,995.60 "
City Hotel,2020,July,1,0,SC,$35.00 ,PRT,Online TA,$118.00 ,0,"$1,239.00 "
City Hotel,2020,July,3,0,SC,$35.00 ,FRA,Online TA,$126.00 ,0,"$3,969.00 "
City Hotel,2020,July,4,0,BB,$12.99 ,ESP,Online TA,$199.50 ,0,"$3,109.81 "
City Hotel,2020,July,2,0,SC,$35.00 ,PRT,Online TA,$95.20 ,0,"$1,999.20 "
City Hotel,2020,July,1,2,SC,$35.00 ,SWE,Online TA,$136.00 ,0,"$4,284.00 "
City Hotel,2020,June,2,0,BB,$12.99 ,DEU,Online TA,$180.00 ,0,"$1,402.92 "
City Hotel,2020,June,2,0,SC,$35.00 ,PRT,Online TA,$131.20 ,0,"$2,755.20 "
City Hotel,2020,March,3,0,BB,$12.99 ,CHE,Online TA,$158.00 ,0,"$1,847.18 "
City Hotel,2020,March,1,0,BB,$12.99 ,PRT,Online TA,$108.00 ,0,$420.88 
City Hotel,2020,March,2,1,SC,$35.00 ,FRA,Online TA,$88.00 ,0,"$2,772.00 "
City Hotel,2020,March,1,0,BB,$12.99 ,ITA,Online TA,$108.00 ,0,$420.88 
City Hotel,2020,March,3,0,BB,$12.99 ,FRA,Online TA,$111.33 ,0,"$1,301.56 "
City Hotel,2020,March,4,1,SC,$35.00 ,FRA,Online TA,$78.20 ,0,"$4,105.50 "
City Hotel,2020,March,3,2,BB,$12.99 ,TUR,Online TA,$103.70 ,0,"$2,020.59 "
City Hotel,2020,March,2,2,BB,$12.99 ,DEU,Online TA,$102.43 ,0,"$1,596.68 "
